Price,Certification_Total,Material_CO2_norm,Material_Water_norm,Material_Energy_norm,Material_Chemical_norm,Care_CO2_norm,Care_Water_norm,Care_Energy_norm,Origin_Grid_norm,Origin_Transport_norm,Origin_Manufacturing_norm,Brand_Patagonia,Brand_Penneys,Brand_Zara,Category_Woman,Subcategory_Jumper,Subcategory_Sweater,Subcategory_Tshirt
,0.4,0.1289198606271777,0.005492058779872347,0.2849284928492849,0.24078091106290672,1.0,1.0,1.0,0.55,0.45,0.7,True,False,False,False,False,False,False
,0.0,0.024390243902439022,0.18361288407302953,0.009900990099009905,0.09616775126536516,1.0,1.0,1.0,0.45,0.35,0.55,False,False,True,True,False,False,True
,0.0,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7,False,True,False,True,True,False,False
,0.4,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.45,0.35,0.55,True,False,False,False,False,False,False
,0.0,0.059233449477351915,0.07228736826480629,0.1474147414741474,0.18655097613882865,1.0,1.0,1.0,0.3,0.1,0.35,False,False,False,True,False,False,True
,0.0,0.024390243902439022,0.18361288407302953,0.009900990099009905,0.09616775126536516,1.0,1.0,1.0,0.4,0.2,0.45,False,False,False,False,False,False,True
,0.4,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.55,0.45,0.75,True,False,False,False,False,False,False
,0.1,0.12174216027874567,0.5682796496957102,0.1852585258525852,0.45354302241503985,1.0,1.0,1.0,0.25,0.1,0.3,False,False,True,False,False,False,True
,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.25,0.1,0.3,False,True,False,True,False,True,False
,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.45,0.35,0.55,False,True,False,True,False,True,False
,0.0,0.1289198606271777,0.14650437880362177,0.22992299229922988,0.4577006507592191,1.0,1.0,1.0,0.4,0.2,0.45,False,False,False,False,False,False,True
,0.4,0.20268292682926833,0.010230814902775717,0.535093509350935,0.47530730296456986,1.0,1.0,1.0,0.65,0.4,0.6,True,False,False,False,False,False,False
,0.4,0.024390243902439022,0.18361288407302953,0.009900990099009905,0.09616775126536516,1.0,1.0,1.0,0.45,0.35,0.55,True,False,False,False,False,False,True
,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.55,0.45,0.75,False,True,False,True,False,True,False
,0.0,0.24337979094076656,0.014936173370936617,0.657040704070407,0.6701012292118583,1.0,1.0,1.0,0.55,0.45,0.7,False,False,False,True,False,True,False
,0.4,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.5,0.4,0.65,True,False,False,True,False,False,False
,0.0,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.55,0.45,0.75,False,True,False,False,True,False,False
,0.15,0.272212543554007,0.025478699717975364,0.5592409240924092,0.5687816341287057,0.0,0.0,0.0,0.5,0.4,0.65,False,False,True,False,False,False,False
,0.4,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.3,0.1,0.35,True,False,False,False,True,False,False
,0.4,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.5,0.4,0.65,True,False,False,True,False,True,False
,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55,False,False,False,False,True,False,False
,0.15,0.35347735191637625,0.4406635000742169,0.5381738173817382,0.5769161243673174,0.0,0.0,0.0,0.5,0.4,0.65,False,False,False,True,True,False,False
,0.1,0.16383275261324043,0.1029761021226065,0.366969196919692,0.5149132321041214,1.0,1.0,1.0,0.5,0.4,0.65,False,False,False,False,False,False,True
,0.1,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.55,0.45,0.75,False,False,True,True,True,False,False
,0.4,0.06477351916376307,0.5354757310375537,0.12621012101210122,0.2573210412147505,1.0,1.0,1.0,0.25,0.1,0.3,True,False,False,False,False,False,True
,0.1,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6,False,False,True,False,True,False,False
,0.0,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.4,0.2,0.45,False,True,False,False,False,False,False
,0.0,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.65,0.4,0.6,False,True,False,True,False,True,False
,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7,False,True,False,False,False,False,False
,0.2,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.5,0.4,0.65,True,False,False,False,False,False,False
,0.0,0.30432055749128917,0.1452872198307852,0.6404290429042904,0.691413593637021,0.0,0.0,0.0,0.25,0.1,0.3,False,True,False,False,True,False,False
,0.4,0.15125435540069687,0.2859432982039483,0.22216721672167217,0.37888647866955893,1.0,1.0,1.0,0.3,0.1,0.35,True,False,False,False,False,False,False
,0.1,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.45,0.35,0.55,False,False,False,False,False,True,False
,0.4,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.25,0.1,0.3,True,False,False,False,True,False,False
,0.2,0.2280836236933798,0.011295829004007718,0.574037403740374,0.48897324656543745,1.0,1.0,1.0,0.45,0.35,0.55,False,False,True,False,False,False,False
,0.0,0.27177700348432055,0.02219088615110583,0.726072607260726,0.7288503253796096,0.0,0.0,0.0,0.3,0.1,0.35,False,True,False,True,True,False,False
,0.1,0.059233449477351915,0.07228736826480629,0.1474147414741474,0.18655097613882865,1.0,1.0,1.0,0.65,0.4,0.6,False,False,True,True,False,False,True
,0.0,0.25073170731707317,0.44021819801098405,0.5273652365236523,0.6981561822125814,0.0,0.0,0.0,0.65,0.4,0.6,False,False,False,True,False,True,False
,0.15,0.3445121951219512,0.1029389936173371,0.38008800880088,0.3897324656543746,0.0,0.0,0.0,0.5,0.4,0.65,False,False,True,False,True,False,False
,0.0,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.65,0.4,0.6,False,False,True,True,False,False,False
,0.2,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.55,0.45,0.7,True,False,False,False,True,False,False
,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.5,0.4,0.65,True,False,False,False,True,False,False
,0.0,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.65,0.4,0.6,False,True,False,True,True,False,False
,0.4,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.55,0.45,0.75,True,False,False,True,False,True,False
,0.4,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.55,0.45,0.75,True,False,False,False,False,True,False
,0.0,0.16468641114982577,0.009449680866854682,0.4719746974697469,0.555404916847433,1.0,1.0,1.0,0.25,0.1,0.3,False,False,False,False,True,False,False
,0.0,0.5187804878048781,0.25762579783286327,0.7508800880088008,0.7180043383947939,0.0,0.0,0.0,0.55,0.45,0.75,False,False,True,True,False,True,False
,0.0,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.3,0.1,0.35,False,False,True,False,False,False,True
,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7,False,True,False,True,False,False,False
,0.0,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.45,0.35,0.55,False,True,False,False,True,False,False
,0.1,0.298397212543554,0.08285587056553363,0.6972497249724973,0.5929139551699205,0.0,0.0,0.0,0.55,0.45,0.7,False,False,True,False,False,False,False
,0.4,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.25,0.1,0.3,True,False,False,True,False,True,False
,0.4,0.2713588850174216,0.10525827519667506,0.6244774477447743,0.6545553145336226,0.0,0.0,0.0,0.25,0.1,0.3,True,False,False,True,False,False,False
,0.0,0.16639372822299653,0.02123348671515511,0.31133113311331134,0.3707158351409979,0.0,0.0,0.0,0.55,0.45,0.75,False,False,False,True,False,True,False
,0.4,0.06055052264808362,0.1845034881994953,0.1422167216721672,0.20363340563991325,1.0,1.0,1.0,0.3,0.1,0.35,True,False,False,True,False,False,True
,0.2,0.20243902439024392,0.636151105833457,0.39576457645764573,0.6719088937093275,1.0,1.0,1.0,0.55,0.45,0.7,True,False,False,False,False,True,False
,0.4,0.17256097560975608,0.007885557369749148,0.3363586358635863,0.37409616775126536,1.0,1.0,1.0,0.3,0.1,0.35,True,False,False,True,False,True,False
,0.0,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.45,0.35,0.55,False,True,False,True,False,False,False
,0.15,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.5,0.4,0.65,False,False,False,False,False,True,False
,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.65,0.4,0.6,False,False,True,True,False,False,False
,0.1,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.25,0.1,0.3,False,False,False,False,False,False,False
,0.0,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.65,0.4,0.6,False,False,False,False,False,False,False
,0.2,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.4,0.2,0.45,True,False,False,False,False,False,False
,0.0,0.024390243902439022,0.18361288407302953,0.009900990099009905,0.09616775126536516,1.0,1.0,1.0,0.3,0.1,0.35,False,True,False,True,False,False,True
,0.4,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.5,0.4,0.65,True,False,False,False,False,False,False
,0.4,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.45,0.35,0.55,True,False,False,True,False,True,False
,0.0,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.45,0.35,0.55,False,False,True,True,False,False,True
,0.2,0.31240418118466895,0.3436247587947157,0.6297304730473047,0.7086948662328273,0.0,0.0,0.0,0.4,0.2,0.45,True,False,False,True,True,False,False
,0.15,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.65,0.4,0.6,False,False,True,False,True,False,False
,0.4,0.1289198606271777,0.005492058779872347,0.2849284928492849,0.24078091106290672,1.0,1.0,1.0,0.65,0.4,0.6,True,False,False,False,False,False,False
,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.3,0.1,0.35,True,False,False,True,True,False,False
,0.4,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.45,0.35,0.55,True,False,False,False,False,False,False
,0.2,0.1447212543554007,0.006323289297907081,0.32128712871287124,0.279645697758496,1.0,1.0,1.0,0.25,0.1,0.3,False,False,True,True,False,False,False
,0.4,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.45,0.35,0.55,True,False,False,True,True,False,False
,0.2,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.5,0.4,0.65,True,False,False,False,False,False,True
,0.0,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.55,0.45,0.75,False,True,False,True,False,True,False
,0.0,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.55,0.45,0.75,False,True,False,True,False,False,False
,0.0,0.2532404181184669,0.7736752263618822,0.38781628162816284,0.6674801156905279,0.0,0.0,0.0,0.4,0.2,0.45,False,True,False,False,False,True,False
,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.75,True,False,False,True,False,False,True
,0.0,0.47090592334494774,0.23018776903666316,0.6880638063806381,0.6791033984092554,0.0,0.0,0.0,0.45,0.35,0.55,False,False,False,False,True,False,False
,0.0,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.65,0.4,0.6,False,False,True,False,False,False,True
,0.0,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.25,0.1,0.3,False,False,True,False,False,False,True
,0.2,0.3613240418118467,0.630881698085201,0.5237348734873486,0.7116775126536514,0.0,0.0,0.0,0.3,0.1,0.35,True,False,False,False,True,False,False
,0.1,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.3,0.1,0.35,False,False,False,True,False,False,True
,0.1,0.10151916376306623,0.428254415912127,0.2592959295929593,0.4078091106290673,1.0,1.0,1.0,0.25,0.1,0.3,False,False,False,False,False,True,False
,0.4,0.186794425087108,0.4732150808965414,0.35302530253025294,0.5299168474331164,1.0,1.0,1.0,0.25,0.1,0.3,True,False,False,False,False,False,False
,0.0,0.17721254355400698,0.00876502894463411,0.38437843784378434,0.4510122921185828,1.0,1.0,1.0,0.55,0.45,0.75,False,True,False,True,False,False,False
,0.0,0.1506445993031359,0.025423036960071244,0.3783828382838283,0.465473608098337,0.0,0.0,0.0,0.65,0.4,0.6,False,True,False,True,False,True,False
,0.0,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7,False,False,False,False,False,False,True
,0.1,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.25,0.1,0.3,False,False,False,True,False,False,False
,0.2,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.25,0.1,0.3,True,False,False,True,True,False,False
,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55,True,False,False,True,False,False,True
,0.4,0.3173170731707317,0.17887041709959922,0.5797029702970297,0.534291395516992,0.0,0.0,0.0,0.3,0.1,0.35,True,False,False,False,False,False,False
,0.1,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.45,0.35,0.55,False,False,True,True,False,False,False
,0.0,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.65,0.4,0.6,False,False,False,False,False,False,False
,0.0,0.28588153310104525,0.14497921923704912,0.6213971397139713,0.6734454085321764,0.0,0.0,0.0,0.4,0.2,0.45,False,True,False,True,False,True,False
,0.15,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.55,0.45,0.7,False,False,True,True,True,False,False
,0.4,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.3,0.1,0.35,True,False,False,False,False,True,False
,0.0,0.2904355400696864,0.12764583642570876,0.6235973597359735,0.6669378163412871,0.0,0.0,0.0,0.4,0.2,0.45,False,False,True,False,False,False,False
,0.0,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.5,0.4,0.65,False,False,True,False,False,False,False
,0.0,0.16017421602787457,0.3640529909455247,0.4012651265126513,0.48707519884309475,1.0,1.0,1.0,0.45,0.35,0.55,False,False,False,True,False,True,False
,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6,True,False,False,True,False,False,True
,0.2,0.059233449477351915,0.07228736826480629,0.1474147414741474,0.18655097613882865,1.0,1.0,1.0,0.3,0.1,0.35,True,False,False,False,False,False,True
,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.55,0.45,0.75,False,False,False,True,False,True,False
,0.1,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7,False,False,False,False,True,False,False
,0.0,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.3,0.1,0.35,False,True,False,False,True,False,False
,0.4,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.65,0.4,0.6,True,False,False,True,False,True,False
,0.4,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.45,0.35,0.55,True,False,False,False,False,False,False
,0.4,0.15350174216027876,0.007017218346445005,0.3429592959295929,0.4255242227042661,1.0,1.0,1.0,0.45,0.35,0.55,True,False,False,True,True,False,False
,0.2,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55,False,False,True,True,True,False,False
,0.0,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.4,0.2,0.45,False,False,False,False,False,False,True
,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.75,False,True,False,True,False,False,False
,0.15,0.12123693379790944,0.015782247291079115,0.20918591859185917,0.25659797541576285,0.0,0.0,0.0,0.4,0.2,0.45,False,False,False,True,False,True,False
,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.25,0.1,0.3,False,True,False,False,False,False,False
,0.0,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.45,0.35,0.55,False,True,False,True,False,False,True
,0.1,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.3,0.1,0.35,False,False,True,False,False,False,False
,0.1,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.25,0.1,0.3,False,False,False,False,False,False,False
,0.1,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.65,0.4,0.6,False,False,False,False,False,False,False
,0.1,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.45,0.35,0.55,False,False,True,False,False,False,True
,0.0,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.65,0.4,0.6,False,True,False,True,False,False,False
,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.4,0.2,0.45,True,False,False,False,False,False,True
,0.0,0.25391986062717775,0.040058631438325665,0.4944444444444444,0.5246746203904555,1.0,1.0,1.0,0.55,0.45,0.75,False,False,True,True,False,False,True
,0.0,0.1289198606271777,0.005492058779872347,0.2849284928492849,0.24078091106290672,1.0,1.0,1.0,0.25,0.1,0.3,False,True,False,True,False,False,False
,0.0,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.25,0.1,0.3,False,True,False,False,False,False,True
,0.0,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.25,0.1,0.3,False,False,True,False,False,False,True
,0.0,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55,False,False,False,True,True,False,False
,0.0,0.20756794425087113,0.24781059818910495,0.4033003300330033,0.45155459146782356,1.0,1.0,1.0,0.25,0.1,0.3,False,False,False,True,False,False,True
,0.0,0.11176655052264808,0.3715860175152145,0.2037403740374037,0.3825921908893709,1.0,1.0,1.0,0.55,0.45,0.7,False,True,False,True,False,False,True
,0.2,0.10271777003484323,0.6424224432239869,0.1180968096809681,0.4009399855386841,1.0,1.0,1.0,0.25,0.1,0.3,False,False,False,False,False,False,True
,0.0,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.55,0.45,0.7,False,False,False,True,False,True,False
,0.4,0.14738675958188152,0.53258126762654,0.24119911991199117,0.4515545914678236,1.0,1.0,1.0,0.45,0.35,0.55,True,False,False,False,False,False,False
,0.4,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55,True,False,False,True,False,False,True
,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.4,0.2,0.45,False,False,False,True,False,False,True
,0.4,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.65,0.4,0.6,True,False,False,True,False,False,False
,0.0,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.4,0.2,0.45,False,True,False,True,False,True,False
,0.0,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6,False,True,False,True,False,True,False
,0.15,0.1454878048780488,0.012149324625204095,0.26677667766776675,0.27142082429501085,0.0,0.0,0.0,0.45,0.35,0.55,False,False,False,True,False,False,False
,0.0,0.4425087108013937,0.29493839988125276,0.7799779977997799,0.7288503253796096,0.0,0.0,0.0,0.4,0.2,0.45,False,True,False,False,False,True,False
,0.4,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.45,0.35,0.55,True,False,False,True,True,False,False
,0.0,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.25,0.1,0.3,False,True,False,True,False,False,False
,0.0,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.25,0.1,0.3,False,False,False,True,False,False,True
,0.0,0.45557491289198604,0.1302694077482559,0.4843234323432343,0.4915943600867679,0.0,0.0,0.0,0.25,0.1,0.3,False,True,False,True,True,False,False
,0.0,0.4920731707317073,0.31408638860026716,0.8017051705170518,0.7552422270426609,0.0,0.0,0.0,0.65,0.4,0.6,False,False,False,True,True,False,False
,0.1,0.6463414634146342,0.2002374944337242,0.8716721672167216,0.8598698481561823,0.0,0.0,0.0,0.4,0.2,0.45,False,False,True,False,False,True,False
,0.15,0.1289198606271777,0.05373311563010242,0.1749174917491749,0.18655097613882865,0.0,0.0,0.0,0.25,0.1,0.3,False,False,True,False,True,False,False
,0.1,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.65,0.4,0.6,False,False,True,True,False,True,False
,0.0,0.1289198606271777,0.14650437880362177,0.22992299229922988,0.4577006507592191,1.0,1.0,1.0,0.4,0.2,0.45,False,False,True,True,False,False,True
,0.4,0.2682926829268293,0.01662461036069467,0.724972497249725,0.7288503253796096,1.0,1.0,1.0,0.45,0.35,0.55,True,False,False,False,True,False,False
,0.0,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.45,0.35,0.55,False,False,False,False,True,False,False
,0.4,0.1149233449477352,0.48610472020187023,0.19785478547854785,0.438177874186551,1.0,1.0,1.0,0.4,0.2,0.45,True,False,False,True,True,False,False
,0.0,0.1289198606271777,0.005492058779872347,0.2849284928492849,0.24078091106290672,1.0,1.0,1.0,0.45,0.35,0.55,False,False,False,False,False,False,False
,0.4,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.45,0.35,0.55,True,False,False,True,False,True,False
,0.0,0.36390243902439023,0.1402701499183613,0.7680968096809682,0.7501084598698482,0.0,0.0,0.0,0.5,0.4,0.65,False,False,False,True,False,True,False
,0.0,0.2551219512195122,0.06633516401959329,0.39009900990099006,0.4394432393347795,0.0,0.0,0.0,0.5,0.4,0.65,False,False,True,False,False,True,False
,0.0,0.09576306620209063,0.7672183464450053,0.1449119911991199,0.3864786695589299,1.0,1.0,1.0,0.3,0.1,0.35,False,True,False,False,False,True,False
,0.1,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.45,0.35,0.55,False,False,True,True,False,False,False
,0.2,0.08337979094076657,0.5999517589431498,0.13473597359735973,0.29184743311641365,0.0,0.0,0.0,0.3,0.1,0.35,True,False,False,True,False,True,False
,0.0,0.1441637630662021,0.7758182425411905,0.2024202420242024,0.5571221981200289,1.0,1.0,1.0,0.5,0.4,0.65,False,False,False,True,False,True,False
,0.2,0.1637630662020906,0.00920290930681312,0.504950495049505,0.6384671005061461,1.0,1.0,1.0,0.25,0.1,0.3,True,False,False,False,False,False,False
,0.0,0.14634146341463417,0.005492058779872347,0.22992299229922988,0.2769342010122921,1.0,1.0,1.0,0.3,0.1,0.35,False,False,True,False,True,False,False
,0.4,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.5,0.4,0.65,True,False,False,False,True,False,False
,0.05,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.65,0.4,0.6,False,False,True,False,False,False,True
,0.0,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55,False,True,False,True,True,False,False
,0.0,0.5121951219512195,0.3320469051506605,0.834983498349835,0.7830802603036876,0.0,0.0,0.0,0.3,0.1,0.35,False,False,False,False,True,False,False
,0.4,0.24038327526132405,0.5972465489090099,0.39103410341034095,0.5887382501807665,0.0,0.0,0.0,0.4,0.2,0.45,True,False,False,True,False,False,False
,0.0,1.0,0.257829894611845,1.0,1.0,0.0,0.0,0.0,0.5,0.4,0.65,False,True,False,False,True,False,False
,0.4,0.059233449477351915,0.07228736826480629,0.1474147414741474,0.18655097613882865,1.0,1.0,1.0,0.55,0.45,0.75,True,False,False,True,False,False,True
,0.0,0.08758188153310106,0.33091880659047046,0.15830583058305833,0.25488069414316705,1.0,1.0,1.0,0.25,0.1,0.3,False,False,False,False,False,False,True
,0.0,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.55,0.45,0.7,False,False,True,True,False,False,False
,0.0,0.4643728222996516,0.34625760724358023,0.7604785478547855,0.7284164859002169,0.0,0.0,0.0,0.45,0.35,0.55,False,False,True,True,False,True,False
,0.0,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.45,0.35,0.55,False,False,False,False,False,True,False
,0.4,0.2508710801393728,0.012913759833753894,0.6699669966996699,0.5480838756326826,1.0,1.0,1.0,0.3,0.1,0.35,True,False,False,True,False,False,False
,0.05,0.0662020905923345,0.6660234525753302,0.11991199119911991,0.2769342010122921,1.0,1.0,1.0,0.45,0.35,0.55,False,False,True,False,False,True,False
,0.0,0.1897212543554007,0.008572064717233189,0.4125412541254124,0.38946131597975414,1.0,1.0,1.0,0.4,0.2,0.45,False,False,True,True,False,False,False
,0.4,0.07665505226480837,0.003636633516401959,0.2024202420242024,0.2769342010122921,1.0,1.0,1.0,0.5,0.4,0.65,True,False,False,True,True,False,False
,0.0,0.1637630662020906,1.0,0.2024202420242024,0.6384671005061461,1.0,1.0,1.0,0.3,0.1,0.35,False,False,False,True,True,False,False
,0.0,0.2857142857142857,0.01662461036069467,0.5599559955995599,0.5480838756326826,1.0,1.0,1.0,0.45,0.35,0.55,False,False,False,True,False,False,True
